id,actual_label,predicted_label,match,final_verdict,risk_level,feature_score,llm_score,final_score,source,phishing_type,subject,links,features,llm_result
171,1,0,False,Legitimate,Low,16,10,26,synthetic2026,generic_phishing,,[],"{'suspicious_keywords_found': ['click', 'update'], 'num_suspicious_keywords': 2, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
172,0,0,True,Legitimate,Low,5,10,15,enron,legitimate,,"['http://www.kcstar.com/item/pages/home.pat,local/377511be.120,.html']","{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': True, 'num_links': 1, 'has_email_addresses': True, 'num_email_addresses': 3}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
173,0,0,True,Legitimate,Low,0,10,10,enron,legitimate,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
174,1,1,True,Phishing,High,32,40,72,synthetic2026,credential_harvesting,,[],"{'suspicious_keywords_found': ['password', 'login', 'access', 'reset'], 'num_suspicious_keywords': 4, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: High
Confidence Score: 70
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Multiple phishing indicators were detected in combination."
175,1,1,True,Suspicious,Medium,23,25,48,synthetic2026,urgency,,[],"{'suspicious_keywords_found': ['access'], 'num_suspicious_keywords': 1, 'urgency_words_found': ['urgent', 'immediately'], 'has_urgency': True, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Medium
Confidence Score: 55
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Urgency language appeared with a suspicious account/payment/action-related term."
176,0,0,True,Legitimate,Low,0,10,10,synthetic2026,legitimate,"Welcome aboard Thanks for attending the workshop. Here are links to references and the slide deck. Thanks for reviewing the document. Best, Casey Wong",[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
177,0,0,True,Legitimate,Low,8,10,18,synthetic2026,legitimate,"Project update Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity. Feel free to add notes before we meet. Best, Sam Kim",[],"{'suspicious_keywords_found': ['update'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
178,1,0,False,Legitimate,Low,16,10,26,synthetic2026,generic_phishing,,[],"{'suspicious_keywords_found': ['click', 'update'], 'num_suspicious_keywords': 2, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
179,1,0,False,Legitimate,Low,0,10,10,synthetic2026,tech_support,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
180,1,0,False,Legitimate,Low,8,10,18,synthetic2026,financial_scam,,[],"{'suspicious_keywords_found': ['payment'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
181,1,1,True,Suspicious,Medium,24,40,64,synthetic2026,social_engineering,,[],"{'suspicious_keywords_found': ['login', 'confirm', 'access'], 'num_suspicious_keywords': 3, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: High
Confidence Score: 70
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Multiple phishing indicators were detected in combination."
182,0,0,True,Legitimate,Low,0,10,10,synthetic2026,legitimate,"Team lunch planning Sharing the revised documentation with examples. The new endpoints are described in section two. Feel free to add notes before we meet. Best, Jamie Patel",[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
183,0,0,True,Legitimate,Low,0,10,10,synthetic2026,legitimate,"Office maintenance Thanks for attending the workshop. Here are the links to references and the slide deck. Feel free to add notes before we meet. Best, Riley Patel",[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
184,1,0,False,Legitimate,Low,0,10,10,synthetic2026,authority_scam,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
185,1,1,True,Phishing,High,40,40,80,synthetic2026,credential_harvesting,,[],"{'suspicious_keywords_found': ['verify', 'login', 'secure', 'access', 'reset'], 'num_suspicious_keywords': 5, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: High
Confidence Score: 70
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Multiple phishing indicators were detected in combination."
186,1,1,True,Suspicious,Medium,23,40,63,synthetic2026,urgency,,[],"{'suspicious_keywords_found': ['access'], 'num_suspicious_keywords': 1, 'urgency_words_found': ['urgent', 'immediately', 'final notice', 'within 24 hours'], 'has_urgency': True, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: High
Confidence Score: 70
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Multiple phishing indicators were detected in combination."
187,1,0,False,Legitimate,Low,0,10,10,synthetic2026,financial_scam,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
188,0,0,True,Legitimate,Low,0,10,10,synthetic2026,legitimate,"Office maintenance Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts. I'll share the slides later today. Best, Casey Martinez",[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
189,0,0,True,Legitimate,Low,0,10,10,enron,legitimate,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
190,1,0,False,Legitimate,Low,16,10,26,synthetic2026,generic_phishing,,[],"{'suspicious_keywords_found': ['click', 'update'], 'num_suspicious_keywords': 2, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
191,0,0,True,Legitimate,Low,0,10,10,synthetic2026,legitimate,"Performance feedback Quick reminder about the training session tomorrow. The materials are in the shared drive. Thanks for reviewing the document. Best, Morgan Brown",[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
192,1,1,True,Suspicious,Medium,23,25,48,synthetic2026,urgency,,[],"{'suspicious_keywords_found': ['access'], 'num_suspicious_keywords': 1, 'urgency_words_found': ['urgent', 'immediately'], 'has_urgency': True, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Medium
Confidence Score: 55
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Urgency language appeared with a suspicious account/payment/action-related term."
193,1,0,False,Legitimate,Low,0,10,10,synthetic2026,threats,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
194,1,0,False,Legitimate,Low,23,10,33,synthetic2026,social_engineering_advanced,,[],"{'suspicious_keywords_found': ['payment'], 'num_suspicious_keywords': 1, 'urgency_words_found': ['right now'], 'has_urgency': True, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
195,1,0,False,Legitimate,Low,8,10,18,synthetic2026,romance_dating,,[],"{'suspicious_keywords_found': ['payment'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
196,0,0,True,Legitimate,Low,0,10,10,synthetic2026,legitimate,"Quarterly roadmap Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client. Let me know if the timing works for you. Best, Avery Wong",[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
197,0,0,True,Legitimate,Low,16,10,26,enron,legitimate,,[],"{'suspicious_keywords_found': ['click', 'access'], 'num_suspicious_keywords': 2, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': True, 'num_email_addresses': 4}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
198,0,1,False,Suspicious,Medium,16,25,41,synthetic2026,legitimate,"Invoice confirmation I booked the lab for next Wednesday. The calendar invite includes location and equipment details. Let me know if the timing works for you. Best, Casey Nguyen",[],"{'suspicious_keywords_found': ['confirm', 'invoice'], 'num_suspicious_keywords': 2, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Medium
Confidence Score: 55
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Some suspicious indicators were detected, but confidence is limited."
199,0,0,True,Legitimate,Low,0,10,10,enron,legitimate,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
200,1,0,False,Legitimate,Low,8,10,18,synthetic2026,financial_scam,,[],"{'suspicious_keywords_found': ['payment'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
201,1,0,False,Legitimate,Low,0,10,10,synthetic2026,authority_scam,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
202,0,0,True,Legitimate,Low,0,10,10,synthetic2026,legitimate,"Research discussion Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity. Thanks for reviewing the document. Best, Cameron Nguyen",[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
203,1,1,True,Phishing,High,32,40,72,synthetic2026,credential_harvesting,,[],"{'suspicious_keywords_found': ['password', 'login', 'access', 'reset'], 'num_suspicious_keywords': 4, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: High
Confidence Score: 70
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Multiple phishing indicators were detected in combination."
204,0,0,True,Legitimate,Low,0,10,10,enron,legitimate,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
205,1,0,False,Legitimate,Low,8,10,18,synthetic2026,romance_dating,,[],"{'suspicious_keywords_found': ['payment'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
206,1,0,False,Legitimate,Low,8,10,18,synthetic2026,urgency,,[],"{'suspicious_keywords_found': ['access'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
207,1,0,False,Legitimate,Low,0,10,10,synthetic2026,threats,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
208,0,0,True,Legitimate,Low,0,10,10,enron,legitimate,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
209,1,1,True,Suspicious,Medium,32,25,57,synthetic2026,social_engineering,,[],"{'suspicious_keywords_found': ['update', 'access', 'security alert', 'unusual activity'], 'num_suspicious_keywords': 4, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Medium
Confidence Score: 55
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Some suspicious indicators were detected, but confidence is limited."
210,0,0,True,Legitimate,Low,0,10,10,synthetic2026,legitimate,"Training session notes Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client. Appreciate your feedback on this draft. Best, Riley Wong",[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
211,0,0,True,Legitimate,Low,0,10,10,enron,legitimate,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
212,1,0,False,Legitimate,Low,8,10,18,synthetic2026,financial_scam,,[],"{'suspicious_keywords_found': ['payment'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
213,0,0,True,Legitimate,Low,18,10,28,enron,legitimate,,"['www.apexprop.=', 'www.apexprop.com']","{'suspicious_keywords_found': ['click'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': True, 'num_links': 2, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
214,1,0,False,Legitimate,Low,0,10,10,synthetic2026,tech_support,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
215,1,0,False,Legitimate,Low,0,10,10,synthetic2026,authority_scam,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
216,1,0,False,Legitimate,Low,16,10,26,synthetic2026,generic_phishing,,[],"{'suspicious_keywords_found': ['click', 'update'], 'num_suspicious_keywords': 2, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
217,0,0,True,Legitimate,Low,0,10,10,enron,legitimate,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
218,0,0,True,Legitimate,Low,8,25,33,synthetic2026,legitimate,"Code review summary Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides. Let me know if the timing works for you. Best, Casey Kim",[],"{'suspicious_keywords_found': ['confirm'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Medium
Confidence Score: 55
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Some suspicious indicators were detected, but confidence is limited."
219,1,0,False,Legitimate,Low,8,10,18,synthetic2026,financial_scam,,[],"{'suspicious_keywords_found': ['payment'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
220,0,0,True,Legitimate,Low,8,10,18,enron,legitimate,,[],"{'suspicious_keywords_found': ['update'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
221,0,0,True,Legitimate,Low,0,10,10,enron,legitimate,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
222,1,0,False,Legitimate,Low,0,10,10,synthetic2026,tech_support,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
223,1,0,False,Legitimate,Low,0,10,10,synthetic2026,authority_scam,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
224,0,0,True,Legitimate,Low,0,10,10,enron,legitimate,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': True, 'num_email_addresses': 1}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
225,1,0,False,Legitimate,Low,16,10,26,synthetic2026,generic_phishing,,[],"{'suspicious_keywords_found': ['click', 'update'], 'num_suspicious_keywords': 2, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
226,1,0,False,Legitimate,Low,0,10,10,synthetic2026,threats,,[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
227,0,0,True,Legitimate,Low,0,10,10,synthetic2026,legitimate,"Training session notes Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client. I'll share the slides later today. Best, Sam Khan",[],"{'suspicious_keywords_found': [], 'num_suspicious_keywords': 0, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Low
Confidence Score: 50
Final Verdict: Legitimate
Short Reason: Gemini was unavailable, so fallback analysis was used. No strong phishing indicator combinations were detected."
228,1,1,True,Suspicious,Medium,32,25,57,synthetic2026,credential_harvesting,,[],"{'suspicious_keywords_found': ['password', 'update', 'secure', 'access'], 'num_suspicious_keywords': 4, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Medium
Confidence Score: 55
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Some suspicious indicators were detected, but confidence is limited."
229,1,1,True,Suspicious,Medium,23,25,48,synthetic2026,urgency,,[],"{'suspicious_keywords_found': ['access'], 'num_suspicious_keywords': 1, 'urgency_words_found': ['immediately', 'within 24 hours'], 'has_urgency': True, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Medium
Confidence Score: 55
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Urgency language appeared with a suspicious account/payment/action-related term."
230,0,0,True,Legitimate,Low,8,25,33,synthetic2026,legitimate,"Schedule confirmation Quick reminder about the training session tomorrow. The materials are in the shared drive. I'll share the slides later today. Best, Taylor Singh",[],"{'suspicious_keywords_found': ['confirm'], 'num_suspicious_keywords': 1, 'urgency_words_found': [], 'has_urgency': False, 'has_links': False, 'num_links': 0, 'has_email_addresses': False, 'num_email_addresses': 0}","Risk Level: Medium
Confidence Score: 55
Final Verdict: Phishing
Short Reason: Gemini was unavailable, so fallback analysis was used. Some suspicious indicators were detected, but confidence is limited."
